"zip_code","variable","sex","age","estimate"
60480,"B01001_041E","Female","55 to 59 years",221
60480,"B01001_042E","Female","60 and 61 years",67
60480,"B01001_043E","Female","62 to 64 years",136
60480,"B01001_044E","Female","65 and 66 years",200
60480,"B01001_045E","Female","67 to 69 years",27
60480,"B01001_046E","Female","70 to 74 years",231
60480,"B01001_047E","Female","75 to 79 years",76
60480,"B01001_048E","Female","80 to 84 years",80
60480,"B01001_049E","Female","85 years and over",69
60482,"B01001_003E","Male","Under 5 years",264
60482,"B01001_004E","Male","5 to 9 years",328
60482,"B01001_005E","Male","10 to 14 years",234
60482,"B01001_006E","Male","15 to 17 years",204
60482,"B01001_007E","Male","18 and 19 years",149
60482,"B01001_008E","Male","20 years",103
60482,"B01001_009E","Male","21 years",72
60482,"B01001_010E","Male","22 to 24 years",290
60482,"B01001_011E","Male","25 to 29 years",329
60482,"B01001_012E","Male","30 to 34 years",451
60482,"B01001_013E","Male","35 to 39 years",316
60482,"B01001_014E","Male","40 to 44 years",391
60482,"B01001_015E","Male","45 to 49 years",525
60482,"B01001_016E","Male","50 to 54 years",384
60482,"B01001_017E","Male","55 to 59 years",335
60482,"B01001_018E","Male","60 and 61 years",156
60482,"B01001_019E","Male","62 to 64 years",241
60482,"B01001_020E","Male","65 and 66 years",98
60482,"B01001_021E","Male","67 to 69 years",247
60482,"B01001_022E","Male","70 to 74 years",155
60482,"B01001_023E","Male","75 to 79 years",93
60482,"B01001_024E","Male","80 to 84 years",40
60482,"B01001_025E","Male","85 years and over",33
60482,"B01001_027E","Female","Under 5 years",349
60482,"B01001_028E","Female","5 to 9 years",239
60482,"B01001_029E","Female","10 to 14 years",307
60482,"B01001_030E","Female","15 to 17 years",302
60482,"B01001_031E","Female","18 and 19 years",125
60482,"B01001_032E","Female","20 years",69
60482,"B01001_033E","Female","21 years",29
60482,"B01001_034E","Female","22 to 24 years",230
60482,"B01001_035E","Female","25 to 29 years",328
60482,"B01001_036E","Female","30 to 34 years",257
60482,"B01001_037E","Female","35 to 39 years",214
60482,"B01001_038E","Female","40 to 44 years",460
60482,"B01001_039E","Female","45 to 49 years",471
60482,"B01001_040E","Female","50 to 54 years",316
60482,"B01001_041E","Female","55 to 59 years",457
60482,"B01001_042E","Female","60 and 61 years",147
60482,"B01001_043E","Female","62 to 64 years",157
60482,"B01001_044E","Female","65 and 66 years",183
60482,"B01001_045E","Female","67 to 69 years",263
60482,"B01001_046E","Female","70 to 74 years",188
60482,"B01001_047E","Female","75 to 79 years",121
60482,"B01001_048E","Female","80 to 84 years",81
60482,"B01001_049E","Female","85 years and over",118
60487,"B01001_003E","Male","Under 5 years",928
60487,"B01001_004E","Male","5 to 9 years",919
60487,"B01001_005E","Male","10 to 14 years",911
60487,"B01001_006E","Male","15 to 17 years",566
60487,"B01001_007E","Male","18 and 19 years",309
60487,"B01001_008E","Male","20 years",176
60487,"B01001_009E","Male","21 years",149
60487,"B01001_010E","Male","22 to 24 years",558
60487,"B01001_011E","Male","25 to 29 years",850
60487,"B01001_012E","Male","30 to 34 years",780
60487,"B01001_013E","Male","35 to 39 years",788
60487,"B01001_014E","Male","40 to 44 years",782
60487,"B01001_015E","Male","45 to 49 years",934
60487,"B01001_016E","Male","50 to 54 years",907
60487,"B01001_017E","Male","55 to 59 years",1046
60487,"B01001_018E","Male","60 and 61 years",397
60487,"B01001_019E","Male","62 to 64 years",525
60487,"B01001_020E","Male","65 and 66 years",244
60487,"B01001_021E","Male","67 to 69 years",348
60487,"B01001_022E","Male","70 to 74 years",624
60487,"B01001_023E","Male","75 to 79 years",222
60487,"B01001_024E","Male","80 to 84 years",147
60487,"B01001_025E","Male","85 years and over",126
60487,"B01001_027E","Female","Under 5 years",769
60487,"B01001_028E","Female","5 to 9 years",848
60487,"B01001_029E","Female","10 to 14 years",1190
60487,"B01001_030E","Female","15 to 17 years",514
60487,"B01001_031E","Female","18 and 19 years",172
60487,"B01001_032E","Female","20 years",47
60487,"B01001_033E","Female","21 years",92
60487,"B01001_034E","Female","22 to 24 years",409
60487,"B01001_035E","Female","25 to 29 years",883
60487,"B01001_036E","Female","30 to 34 years",677
60487,"B01001_037E","Female","35 to 39 years",1018
60487,"B01001_038E","Female","40 to 44 years",709
60487,"B01001_039E","Female","45 to 49 years",916
60487,"B01001_040E","Female","50 to 54 years",1006
60487,"B01001_041E","Female","55 to 59 years",1113
60487,"B01001_042E","Female","60 and 61 years",559
60487,"B01001_043E","Female","62 to 64 years",649
60487,"B01001_044E","Female","65 and 66 years",256
60487,"B01001_045E","Female","67 to 69 years",568
60487,"B01001_046E","Female","70 to 74 years",524
60487,"B01001_047E","Female","75 to 79 years",185
60487,"B01001_048E","Female","80 to 84 years",220
60487,"B01001_049E","Female","85 years and over",176
60501,"B01001_003E","Male","Under 5 years",390
60501,"B01001_004E","Male","5 to 9 years",443
60501,"B01001_005E","Male","10 to 14 years",676
60501,"B01001_006E","Male","15 to 17 years",273
60501,"B01001_007E","Male","18 and 19 years",227
60501,"B01001_008E","Male","20 years",88
60501,"B01001_009E","Male","21 years",43
60501,"B01001_010E","Male","22 to 24 years",247
60501,"B01001_011E","Male","25 to 29 years",394
60501,"B01001_012E","Male","30 to 34 years",369
60501,"B01001_013E","Male","35 to 39 years",478
60501,"B01001_014E","Male","40 to 44 years",315
60501,"B01001_015E","Male","45 to 49 years",432
60501,"B01001_016E","Male","50 to 54 years",314
60501,"B01001_017E","Male","55 to 59 years",342
60501,"B01001_018E","Male","60 and 61 years",237
60501,"B01001_019E","Male","62 to 64 years",130
60501,"B01001_020E","Male","65 and 66 years",104
60501,"B01001_021E","Male","67 to 69 years",109
60501,"B01001_022E","Male","70 to 74 years",135
60501,"B01001_023E","Male","75 to 79 years",52
60501,"B01001_024E","Male","80 to 84 years",101
60501,"B01001_025E","Male","85 years and over",61
60501,"B01001_027E","Female","Under 5 years",514
60501,"B01001_028E","Female","5 to 9 years",486
60501,"B01001_029E","Female","10 to 14 years",604
60501,"B01001_030E","Female","15 to 17 years",377
60501,"B01001_031E","Female","18 and 19 years",89
60501,"B01001_032E","Female","20 years",85
60501,"B01001_033E","Female","21 years",78
60501,"B01001_034E","Female","22 to 24 years",148
60501,"B01001_035E","Female","25 to 29 years",422
60501,"B01001_036E","Female","30 to 34 years",442
60501,"B01001_037E","Female","35 to 39 years",445
60501,"B01001_038E","Female","40 to 44 years",459
60501,"B01001_039E","Female","45 to 49 years",239
60501,"B01001_040E","Female","50 to 54 years",372
60501,"B01001_041E","Female","55 to 59 years",244
60501,"B01001_042E","Female","60 and 61 years",131
60501,"B01001_043E","Female","62 to 64 years",131
60501,"B01001_044E","Female","65 and 66 years",84
60501,"B01001_045E","Female","67 to 69 years",56
60501,"B01001_046E","Female","70 to 74 years",155
60501,"B01001_047E","Female","75 to 79 years",132
60501,"B01001_048E","Female","80 to 84 years",51
60501,"B01001_049E","Female","85 years and over",170
60513,"B01001_003E","Male","Under 5 years",888
60513,"B01001_004E","Male","5 to 9 years",557
60513,"B01001_005E","Male","10 to 14 years",462
60513,"B01001_006E","Male","15 to 17 years",307
60513,"B01001_007E","Male","18 and 19 years",162
60513,"B01001_008E","Male","20 years",70
60513,"B01001_009E","Male","21 years",64
60513,"B01001_010E","Male","22 to 24 years",185
60513,"B01001_011E","Male","25 to 29 years",467
60513,"B01001_012E","Male","30 to 34 years",590
60513,"B01001_013E","Male","35 to 39 years",652
60513,"B01001_014E","Male","40 to 44 years",756
60513,"B01001_015E","Male","45 to 49 years",603
60513,"B01001_016E","Male","50 to 54 years",664
60513,"B01001_017E","Male","55 to 59 years",591
60513,"B01001_018E","Male","60 and 61 years",303
60513,"B01001_019E","Male","62 to 64 years",233
60513,"B01001_020E","Male","65 and 66 years",189
60513,"B01001_021E","Male","67 to 69 years",200
60513,"B01001_022E","Male","70 to 74 years",241
60513,"B01001_023E","Male","75 to 79 years",170
60513,"B01001_024E","Male","80 to 84 years",74
60513,"B01001_025E","Male","85 years and over",79
60513,"B01001_027E","Female","Under 5 years",584
60513,"B01001_028E","Female","5 to 9 years",933
60513,"B01001_029E","Female","10 to 14 years",717
60513,"B01001_030E","Female","15 to 17 years",451
60513,"B01001_031E","Female","18 and 19 years",216
60513,"B01001_032E","Female","20 years",56
60513,"B01001_033E","Female","21 years",22
60513,"B01001_034E","Female","22 to 24 years",226
60513,"B01001_035E","Female","25 to 29 years",375
60513,"B01001_036E","Female","30 to 34 years",591
60513,"B01001_037E","Female","35 to 39 years",1049
60513,"B01001_038E","Female","40 to 44 years",693
60513,"B01001_039E","Female","45 to 49 years",636
60513,"B01001_040E","Female","50 to 54 years",717
60513,"B01001_041E","Female","55 to 59 years",793
60513,"B01001_042E","Female","60 and 61 years",268
60513,"B01001_043E","Female","62 to 64 years",407
60513,"B01001_044E","Female","65 and 66 years",154
60513,"B01001_045E","Female","67 to 69 years",248
60513,"B01001_046E","Female","70 to 74 years",329
60513,"B01001_047E","Female","75 to 79 years",328
60513,"B01001_048E","Female","80 to 84 years",244
60513,"B01001_049E","Female","85 years and over",209
60521,"B01001_003E","Male","Under 5 years",564
60521,"B01001_004E","Male","5 to 9 years",859
60521,"B01001_005E","Male","10 to 14 years",1012
60521,"B01001_006E","Male","15 to 17 years",622
60521,"B01001_007E","Male","18 and 19 years",236
60521,"B01001_008E","Male","20 years",17
60521,"B01001_009E","Male","21 years",33
60521,"B01001_010E","Male","22 to 24 years",140
60521,"B01001_011E","Male","25 to 29 years",202
60521,"B01001_012E","Male","30 to 34 years",327
60521,"B01001_013E","Male","35 to 39 years",380
60521,"B01001_014E","Male","40 to 44 years",737
60521,"B01001_015E","Male","45 to 49 years",716
60521,"B01001_016E","Male","50 to 54 years",758
60521,"B01001_017E","Male","55 to 59 years",816
60521,"B01001_018E","Male","60 and 61 years",196
60521,"B01001_019E","Male","62 to 64 years",402
60521,"B01001_020E","Male","65 and 66 years",195
60521,"B01001_021E","Male","67 to 69 years",295
60521,"B01001_022E","Male","70 to 74 years",326
60521,"B01001_023E","Male","75 to 79 years",198
60521,"B01001_024E","Male","80 to 84 years",159
60521,"B01001_025E","Male","85 years and over",129
60521,"B01001_027E","Female","Under 5 years",433
60521,"B01001_028E","Female","5 to 9 years",576
60521,"B01001_029E","Female","10 to 14 years",916
60521,"B01001_030E","Female","15 to 17 years",757
60521,"B01001_031E","Female","18 and 19 years",155
60521,"B01001_032E","Female","20 years",83
60521,"B01001_033E","Female","21 years",55
60521,"B01001_034E","Female","22 to 24 years",206
60521,"B01001_035E","Female","25 to 29 years",237
60521,"B01001_036E","Female","30 to 34 years",246
60521,"B01001_037E","Female","35 to 39 years",464
60521,"B01001_038E","Female","40 to 44 years",636
60521,"B01001_039E","Female","45 to 49 years",858
60521,"B01001_040E","Female","50 to 54 years",804
60521,"B01001_041E","Female","55 to 59 years",679
60521,"B01001_042E","Female","60 and 61 years",353
60521,"B01001_043E","Female","62 to 64 years",240
60521,"B01001_044E","Female","65 and 66 years",250
60521,"B01001_045E","Female","67 to 69 years",307
60521,"B01001_046E","Female","70 to 74 years",293
60521,"B01001_047E","Female","75 to 79 years",236
60521,"B01001_048E","Female","80 to 84 years",135
60521,"B01001_049E","Female","85 years and over",177
60525,"B01001_003E","Male","Under 5 years",804
60525,"B01001_004E","Male","5 to 9 years",990
60525,"B01001_005E","Male","10 to 14 years",1632
60525,"B01001_006E","Male","15 to 17 years",612
60525,"B01001_007E","Male","18 and 19 years",374
60525,"B01001_008E","Male","20 years",150
60525,"B01001_009E","Male","21 years",99
60525,"B01001_010E","Male","22 to 24 years",336
60525,"B01001_011E","Male","25 to 29 years",527
60525,"B01001_012E","Male","30 to 34 years",795
60525,"B01001_013E","Male","35 to 39 years",991
60525,"B01001_014E","Male","40 to 44 years",867
60525,"B01001_015E","Male","45 to 49 years",1141
60525,"B01001_016E","Male","50 to 54 years",1241
60525,"B01001_017E","Male","55 to 59 years",1093
60525,"B01001_018E","Male","60 and 61 years",401
60525,"B01001_019E","Male","62 to 64 years",600
60525,"B01001_020E","Male","65 and 66 years",235
60525,"B01001_021E","Male","67 to 69 years",471
60525,"B01001_022E","Male","70 to 74 years",580
60525,"B01001_023E","Male","75 to 79 years",430
60525,"B01001_024E","Male","80 to 84 years",421
60525,"B01001_025E","Male","85 years and over",177
60525,"B01001_027E","Female","Under 5 years",896
60525,"B01001_028E","Female","5 to 9 years",881
60525,"B01001_029E","Female","10 to 14 years",982
60525,"B01001_030E","Female","15 to 17 years",593
60525,"B01001_031E","Female","18 and 19 years",283
60525,"B01001_032E","Female","20 years",173
60525,"B01001_033E","Female","21 years",105
60525,"B01001_034E","Female","22 to 24 years",365
60525,"B01001_035E","Female","25 to 29 years",439
60525,"B01001_036E","Female","30 to 34 years",955
60525,"B01001_037E","Female","35 to 39 years",903
60525,"B01001_038E","Female","40 to 44 years",844
60525,"B01001_039E","Female","45 to 49 years",1236
60525,"B01001_040E","Female","50 to 54 years",1088
60525,"B01001_041E","Female","55 to 59 years",1135
60525,"B01001_042E","Female","60 and 61 years",406
60525,"B01001_043E","Female","62 to 64 years",677
60525,"B01001_044E","Female","65 and 66 years",382
60525,"B01001_045E","Female","67 to 69 years",593
60525,"B01001_046E","Female","70 to 74 years",727
60525,"B01001_047E","Female","75 to 79 years",593
60525,"B01001_048E","Female","80 to 84 years",512
60525,"B01001_049E","Female","85 years and over",739
60526,"B01001_003E","Male","Under 5 years",395
60526,"B01001_004E","Male","5 to 9 years",421
60526,"B01001_005E","Male","10 to 14 years",555
60526,"B01001_006E","Male","15 to 17 years",309
60526,"B01001_007E","Male","18 and 19 years",68
60526,"B01001_008E","Male","20 years",55
60526,"B01001_009E","Male","21 years",33
60526,"B01001_010E","Male","22 to 24 years",139
60526,"B01001_011E","Male","25 to 29 years",314
60526,"B01001_012E","Male","30 to 34 years",278
60526,"B01001_013E","Male","35 to 39 years",512
60526,"B01001_014E","Male","40 to 44 years",423
60526,"B01001_015E","Male","45 to 49 years",414
60526,"B01001_016E","Male","50 to 54 years",545
60526,"B01001_017E","Male","55 to 59 years",388
60526,"B01001_018E","Male","60 and 61 years",181
60526,"B01001_019E","Male","62 to 64 years",255
60526,"B01001_020E","Male","65 and 66 years",79
60526,"B01001_021E","Male","67 to 69 years",120
60526,"B01001_022E","Male","70 to 74 years",344
60526,"B01001_023E","Male","75 to 79 years",145
60526,"B01001_024E","Male","80 to 84 years",131
60526,"B01001_025E","Male","85 years and over",180
60526,"B01001_027E","Female","Under 5 years",433
60526,"B01001_028E","Female","5 to 9 years",544
60526,"B01001_029E","Female","10 to 14 years",539
60526,"B01001_030E","Female","15 to 17 years",315
60526,"B01001_031E","Female","18 and 19 years",127
60526,"B01001_032E","Female","20 years",76
60526,"B01001_033E","Female","21 years",68
60526,"B01001_034E","Female","22 to 24 years",239
60526,"B01001_035E","Female","25 to 29 years",251
60526,"B01001_036E","Female","30 to 34 years",430
60526,"B01001_037E","Female","35 to 39 years",500
60526,"B01001_038E","Female","40 to 44 years",431
60526,"B01001_039E","Female","45 to 49 years",544
60526,"B01001_040E","Female","50 to 54 years",604
60526,"B01001_041E","Female","55 to 59 years",382
60526,"B01001_042E","Female","60 and 61 years",98
60526,"B01001_043E","Female","62 to 64 years",144
60526,"B01001_044E","Female","65 and 66 years",206
60526,"B01001_045E","Female","67 to 69 years",230
60526,"B01001_046E","Female","70 to 74 years",287
60526,"B01001_047E","Female","75 to 79 years",134
60526,"B01001_048E","Female","80 to 84 years",157
60526,"B01001_049E","Female","85 years and over",428
60527,"B01001_003E","Male","Under 5 years",563
60527,"B01001_004E","Male","5 to 9 years",885
60527,"B01001_005E","Male","10 to 14 years",1098
60527,"B01001_006E","Male","15 to 17 years",762
60527,"B01001_007E","Male","18 and 19 years",221
